"","Ano da eleição","UF","Código do município","Nome do município","Cargo","Volatilidade eleitoral","Volatilidade parlamentar"
"4617",2008,"MA","08818","Presidente Juscelino","Vereador"," 8,13"," 8,67"
"4618",2008,"MA","08834","Presidente Vargas","Vereador"," 9,96","10,50"
"4619",2008,"MA","08850","Primeira Cruz","Vereador"," 8,19"," 8,67"
"4620",2008,"MA","08877","Riachao","Vereador"," 7,08"," 7,61"
"4621",2008,"MA","08893","Sao Jose De Ribamar","Vereador","11,40","12,00"
"4622",2008,"MA","08915","Rosario","Vereador","11,75","12,17"
"4623",2008,"MA","08931","Sambaiba","Vereador"," 5,54"," 6,00"
"4624",2008,"MA","08958","Santa Helena","Vereador"," 8,04"," 8,50"
"4625",2008,"MA","08990","Santa Quiteria Do Maranhao","Vereador"," 9,02"," 9,72"
"4626",2008,"MA","09016","Santa Rita","Vereador"," 9,03"," 9,72"
"4627",2008,"MA","09032","Santo Antonio Dos Lopes","Vereador"," 4,00"," 4,50"
"4628",2008,"MA","09059","Sao Benedito Do Rio Preto","Vereador"," 8,65"," 9,06"
"4629",2008,"MA","09075","Sao Bento","Vereador"," 7,86"," 8,44"
"4630",2008,"MA","09091","Sao Bernardo","Vereador"," 5,00"," 5,50"
"4631",2008,"MA","09113","Sao Domingos Do Maranhao","Vereador"," 5,49"," 6,06"
"4632",2008,"MA","09130","Sao Felix De Balsas","Vereador"," 3,03"," 3,56"
"4633",2008,"MA","09156","Sao Francisco Do Maranhao","Vereador"," 6,23"," 6,72"
"4634",2008,"MA","09172","Sao Joao Batista","Vereador"," 6,51"," 7,00"
"4635",2008,"MA","09199","Sao Joao Dos Patos","Vereador"," 7,76"," 8,28"
"4636",2008,"MA","09210","Sao Luis","Vereador","12,50","13,00"
"4637",2008,"MA","09237","Sao Mateus Do Maranhao","Vereador","11,36","11,89"
"4638",2008,"MA","09253","Sao Raimundo Das Mangabeiras","Vereador"," 6,10"," 6,61"
"4639",2008,"MA","09270","Sao Vicente Ferrer","Vereador","10,74","11,33"
"4640",2008,"MA","09296","Sitio Novo","Vereador"," 7,07"," 7,61"
"4641",2008,"MA","09318","Sucupira Do Norte","Vereador"," 5,74"," 6,28"
"4642",2008,"MA","09350","Timbiras","Vereador","10,65","11,17"
"4643",2008,"MA","09377","Timon","Vereador","11,50","12,00"
"4644",2008,"MA","09393","Tuntum","Vereador"," 4,00"," 4,50"
"4645",2008,"MA","09415","Turiacu","Vereador","10,20","10,83"
"4646",2008,"MA","09431","Tutoia","Vereador"," 8,00"," 8,50"
"4647",2008,"MA","09458","Urbano Santos","Vereador"," 7,80"," 8,33"
"4648",2008,"MA","09474","Vargem Grande","Vereador","10,06","10,56"
"4649",2008,"MA","09490","Viana","Vereador"," 9,66","10,06"
"4650",2008,"MA","09512","Vitoria Do Mearim","Vereador","11,02","11,50"
"4651",2008,"MA","09539","Vitorino Freire","Vereador"," 8,90"," 9,44"
"4652",2008,"MA","09555","Bom Jardim","Vereador"," 8,72"," 9,22"
"4653",2008,"MA","09571","Santa Ines","Vereador"," 8,81"," 9,40"
"4654",2008,"MA","09598","Paulo Ramos","Vereador"," 8,13"," 8,67"
"4655",2008,"MA","09610","Acailandia","Vereador","11,51","12,00"
"4656",2008,"MA","09636","Estreito","Vereador"," 9,27"," 9,72"
"4657",2008,"MA","09652","Santa Luzia Do Parua","Vereador"," 7,63"," 8,17"
"4658",2008,"MA","09679","Arame","Vereador"," 4,54"," 5,06"
"4659",2008,"MA","09695","Miranda Do Norte","Vereador"," 5,00"," 5,50"
"4660",2008,"MA","09717","Ze Doca","Vereador"," 9,88","10,39"
"4661",2012,"MA","07005","Agua Doce Do Maranhao","Vereador"," 8,63"," 8,00"
"4662",2012,"MA","07013","Afonso Cunha","Vereador","10,31"," 9,67"
"4663",2012,"MA","07021","Alto Alegre Do Maranhao","Vereador","10,09"," 9,56"
"4664",2012,"MA","07030","Alcantara","Vereador","10,83","10,33"
"4665",2012,"MA","07048","Alto Alegre Do Pindare","Vereador","11,62","10,89"
"4666",2012,"MA","07056","Aldeias Altas","Vereador","10,50","10,00"
"4667",2012,"MA","07064","Apicum-Acu","Vereador"," 9,91"," 9,39"
"4668",2012,"MA","07072","Altamira Do Maranhao","Vereador"," 8,54"," 7,78"
"4669",2012,"MA","07080","Amapa Do Maranhao","Vereador"," 8,82"," 8,00"
"4670",2012,"MA","07099","Alto Parnaiba","Vereador"," 6,44"," 5,72"
"4671",2012,"MA","07102","Araguana","Vereador","10,50","10,00"
"4672",2012,"MA","07110","Amarante Do Maranhao","Vereador","12,23","11,67"
"4673",2012,"MA","07129","Bacabeira","Vereador"," 7,86"," 7,11"
"4674",2012,"MA","07137","Anajatuba","Vereador"," 9,96"," 9,22"
"4675",2012,"MA","07145","Bacurituba","Vereador"," 5,92"," 5,28"
"4676",2012,"MA","07153","Anapurus","Vereador"," 9,50"," 9,00"
"4677",2012,"MA","07161","Belagua","Vereador"," 8,36"," 7,67"
"4678",2012,"MA","07170","Araioses","Vereador","10,71"," 9,56"
"4679",2012,"MA","07188","Bela Vista Do Maranhao","Vereador"," 8,94"," 8,39"
"4680",2012,"MA","07196","Arari","Vereador","11,09","10,56"
"4681",2012,"MA","07200","Bernardo Do Mearim","Vereador"," 4,50"," 4,00"
"4682",2012,"MA","07218","Axixa","Vereador"," 9,21"," 8,67"
"4683",2012,"MA","07226","Cachoeira Grande","Vereador","10,00"," 9,28"
"4684",2012,"MA","07234","Bacabal","Vereador","14,03","13,50"
"4685",2012,"MA","07242","Davinopolis","Vereador","10,48","10,00"
"4686",2012,"MA","07250","Bacuri","Vereador"," 7,37"," 6,72"
"4687",2012,"MA","07269","Bom Jesus Das Selvas","Vereador","12,31","11,67"
"4688",2012,"MA","07277","Balsas","Vereador","13,60","12,75"
"4689",2012,"MA","07285","Bom Lugar","Vereador"," 6,99"," 6,50"
"4690",2012,"MA","07293","Barao De Grajau","Vereador"," 8,54"," 7,78"
"4691",2012,"MA","07307","Brejo De Areia","Vereador"," 6,64"," 6,11"
"4692",2012,"MA","07315","Barra Do Corda","Vereador","13,15","12,60"
"4693",2012,"MA","07323","Boa Vista Do Gurupi","Vereador","11,27","10,61"
"4694",2012,"MA","07331","Barreirinhas","Vereador","12,75","12,10"
"4695",2012,"MA","07340","Buriticupu","Vereador","10,32"," 9,77"
"4696",2012,"MA","07358","Benedito Leite","Vereador"," 8,15"," 7,33"
"4697",2012,"MA","07366","Buritirana","Vereador"," 6,00"," 5,50"
"4698",2012,"MA","07374","Bequimao","Vereador"," 7,50"," 7,00"
"4699",2012,"MA","07382","Campestre Do Maranhao","Vereador","10,47"," 9,94"
"4700",2012,"MA","07390","Brejo","Vereador","12,47","11,83"
"4701",2012,"MA","07404","Capinzal Do Norte","Vereador"," 7,58"," 7,06"
"4702",2012,"MA","07412","Buriti","Vereador"," 9,63"," 9,06"
"4703",2012,"MA","07420","Central Do Maranhao","Vereador"," 6,50"," 6,00"
"4704",2012,"MA","07439","Buriti Bravo","Vereador"," 6,90"," 6,22"
"4705",2012,"MA","07447","Centro Do Guilherme","Vereador"," 6,92"," 6,50"
"4706",2012,"MA","07455","Cajapio","Vereador"," 8,51"," 7,72"
"4707",2012,"MA","07463","Centro Novo Do Maranhao","Vereador","12,09","11,22"
"4708",2012,"MA","07471","Cajari","Vereador","10,50","10,00"
"4709",2012,"MA","07480","Cidelandia","Vereador","10,57","10,06"
"4710",2012,"MA","07498","Candido Mendes","Vereador","11,02","10,50"
"4711",2012,"MA","07501","Conceicao Do Lago-Acu","Vereador","13,12","12,50"
"4712",2012,"MA","07510","Cantanhede","Vereador","12,46","11,72"
"4713",2012,"MA","07528","Feira Nova Do Maranhao","Vereador"," 7,69"," 6,83"
"4714",2012,"MA","07536","Carolina","Vereador"," 8,63"," 8,00"
"4715",2012,"MA","07544","Fernando Falcao","Vereador"," 9,08"," 8,33"
"4716",2012,"MA","07552","Carutapera","Vereador"," 8,00"," 7,00"
"4717",2012,"MA","07560","Formosa Da Serra Negra","Vereador"," 7,61"," 6,83"
"4718",2012,"MA","07579","Caxias","Vereador","12,50","12,00"
"4719",2012,"MA","07595","Cedral","Vereador"," 8,25"," 7,67"
"4720",2012,"MA","07609","Governador Edison Lobao","Vereador","11,70","11,06"
"4721",2012,"MA","07617","Chapadinha","Vereador","10,50","10,00"
"4722",2012,"MA","07625","Governador Luiz Rocha","Vereador"," 7,85"," 7,06"
"4723",2012,"MA","07633","Codo","Vereador","11,87","11,36"
"4724",2012,"MA","07641","Governador Newton Bello","Vereador"," 9,10"," 8,61"
"4725",2012,"MA","07650","Coelho Neto","Vereador","10,00"," 9,50"
"4726",2012,"MA","07668","Governador Nunes Freire","Vereador","12,71","12,11"
"4727",2012,"MA","07676","Colinas","Vereador"," 9,33"," 8,61"
"4728",2012,"MA","07684","Igarape Do Meio","Vereador","10,82","10,22"
"4729",2012,"MA","07692","Coroata","Vereador","11,08","10,55"
"4730",2012,"MA","07706","Itaipava Do Grajau","Vereador","10,09"," 9,56"
"4731",2012,"MA","07714","Cururupu","Vereador","11,56","10,50"
"4732",2012,"MA","07722","Itinga Do Maranhao","Vereador"," 9,50"," 9,00"
"4733",2012,"MA","07730","Dom Pedro","Vereador"," 9,68"," 9,06"
"4734",2012,"MA","07749","Jatoba","Vereador"," 5,70"," 5,11"
"4735",2012,"MA","07757","Duque Bacelar","Vereador"," 9,00"," 8,50"
"4736",2012,"MA","07765","Jenipapo Dos Vieiras","Vereador"," 8,74"," 8,06"
"4737",2012,"MA","07773","Esperantinopolis","Vereador","10,58"," 9,78"
"4738",2012,"MA","07781","Junco Do Maranhao","Vereador"," 7,14"," 6,61"
"4739",2012,"MA","07790","Fortaleza Dos Nogueiras","Vereador","10,12"," 9,33"
"4740",2012,"MA","07803","Lago Dos Rodrigues","Vereador"," 6,77"," 6,17"
"4741",2012,"MA","07811","Fortuna","Vereador"," 6,72"," 5,83"
"4742",2012,"MA","07820","Lagoa Do Mato","Vereador"," 4,50"," 4,00"
"4743",2012,"MA","07838","Godofredo Viana","Vereador"," 8,45"," 7,78"
"4744",2012,"MA","07846","Lagoa Grande Do Maranhao","Vereador","11,08","10,28"
"4745",2012,"MA","07854","Goncalves Dias","Vereador","11,76","10,67"
"4746",2012,"MA","07862","Lajeado Novo","Vereador"," 8,02"," 7,22"
"4747",2012,"MA","07870","Governador Archer","Vereador"," 6,20"," 5,33"
"4748",2012,"MA","07889","Maracacume","Vereador","11,55","11,00"
"4749",2012,"MA","07897","Governador Eugenio Barros","Vereador","10,47"," 9,72"
"4750",2012,"MA","07900","Maraja Do Sena","Vereador"," 8,48"," 7,78"
"4751",2012,"MA","07919","Graca Aranha","Vereador"," 6,62"," 5,78"
"4752",2012,"MA","07927","Maranhaozinho","Vereador"," 6,59"," 6,00"
"4753",2012,"MA","07935","Grajau","Vereador","12,13","11,50"
"4754",2012,"MA","07943","Matoes Do Norte","Vereador","11,43","10,72"
"4755",2012,"MA","07951","Guimaraes","Vereador"," 8,43"," 7,94"
"4756",2012,"MA","07960","Milagres Do Maranhao","Vereador"," 6,00"," 5,50"
"4757",2012,"MA","07978","Humberto De Campos","Vereador","12,32","11,86"
"4758",2012,"MA","07986","Nova Colinas","Vereador"," 6,51"," 5,72"
"4759",2012,"MA","07994","Icatu","Vereador","12,91","12,17"
"4760",2012,"MA","08001","Nova Olinda Do Maranhao","Vereador"," 7,50"," 7,00"
"4761",2012,"MA","08010","Igarape Grande","Vereador"," 5,43"," 4,94"
"4762",2012,"MA","08028","Olinda Nova Do Maranhao","Vereador"," 9,49"," 8,83"
"4763",2012,"MA","08036","Imperatriz","Vereador","14,61","14,00"
"4764",2012,"MA","08044","Paulino Neves","Vereador"," 6,42"," 5,89"
"4765",2012,"MA","08052","Sao Luis Gonzaga Do Maranhao","Vereador","11,56","11,00"
"4766",2012,"MA","08060","Pedro Do Rosario","Vereador"," 9,69"," 9,00"
"4767",2012,"MA","08079","Itapecuru Mirim","Vereador","12,15","11,60"
"4768",2012,"MA","08087","Peritoro","Vereador","10,29"," 9,61"
"4769",2012,"MA","08095","Joao Lisboa","Vereador","12,31","11,67"
"4770",2012,"MA","08109","Porto Rico Do Maranhao","Vereador"," 7,31"," 6,67"
"4771",2012,"MA","08117","Joselandia","Vereador"," 7,11"," 6,33"
"4772",2012,"MA","08125","Presidente Medici","Vereador"," 6,95"," 6,44"
"4773",2012,"MA","08133","Lago Da Pedra","Vereador"," 8,00"," 7,50"
"4774",2012,"MA","08141","Presidente Sarney","Vereador"," 8,45"," 7,78"
"4775",2012,"MA","08150","Lago Do Junco","Vereador"," 8,48"," 8,00"
"4776",2012,"MA","08168","Raposa","Vereador"," 9,50"," 9,00"
"4777",2012,"MA","08176","Lago Verde","Vereador","10,99","10,00"
"4778",2012,"MA","08184","Ribamar Fiquene","Vereador"," 9,57"," 9,06"
"4779",2012,"MA","08192","Lima Campos","Vereador"," 7,90"," 6,94"
"4780",2012,"MA","08206","Santa Filomena Do Maranhao","Vereador"," 6,90"," 6,39"
"4781",2012,"MA","08214","Loreto","Vereador"," 9,16"," 8,61"
"4782",2012,"MA","08222","Santana Do Maranhao","Vereador"," 8,99"," 7,78"
"4783",2012,"MA","08230","Luis Domingues","Vereador"," 5,74"," 5,28"
"4784",2012,"MA","08249","Santo Amaro Do Maranhao","Vereador"," 7,50"," 7,00"
"4785",2012,"MA","08257","Magalhaes De Almeida","Vereador"," 7,00"," 6,22"
"4786",2012,"MA","08265","Sao Domingos Do Azeitao","Vereador","12,07","11,56"
"4787",2012,"MA","08273","Mata Roma","Vereador"," 6,00"," 5,50"
"4788",2012,"MA","08281","Sao Francisco Do Brejao","Vereador"," 9,18"," 8,33"
"4789",2012,"MA","08290","Matinha","Vereador"," 9,57"," 9,00"
"4790",2012,"MA","08303","Sao Joao Do Caru","Vereador"," 9,39"," 8,95"
"4791",2012,"MA","08311","Matoes","Vereador"," 7,50"," 7,00"
"4792",2012,"MA","08320","Sao Joao Do Paraiso","Vereador","12,06","11,56"
"4793",2012,"MA","08338","Mirador","Vereador","12,07","11,22"
"4794",2012,"MA","08346","Sao Joao Do Soter","Vereador","10,99","10,50"
"4795",2012,"MA","08354","Mirinzal","Vereador","10,50","10,00"
"4796",2012,"MA","08362","Sao Jose Dos Basilios","Vereador"," 9,04"," 8,17"
"4797",2012,"MA","08370","Moncao","Vereador","10,02"," 9,50"
"4798",2012,"MA","08389","Sao Pedro Da Agua Branca","Vereador"," 8,50"," 8,00"
"4799",2012,"MA","08397","Montes Altos","Vereador","10,70","10,06"
"4800",2012,"MA","08400","Sao Pedro Dos Crentes","Vereador"," 4,10"," 3,56"
"4801",2012,"MA","08419","Morros","Vereador","10,04"," 9,50"
"4802",2012,"MA","08427","Sao Raimundo Do Doca Bezerra","Vereador"," 5,39"," 4,94"
"4803",2012,"MA","08435","Nina Rodrigues","Vereador"," 8,31"," 7,61"
"4804",2012,"MA","08443","Sao Roberto","Vereador"," 6,22"," 5,39"
"4805",2012,"MA","08451","Nova Iorque","Vereador"," 5,20"," 4,33"
"4806",2012,"MA","08460","Satubinha","Vereador"," 6,43"," 5,94"
"4807",2012,"MA","08478","Olho D'agua Das Cunhas","Vereador","10,58"," 9,78"
"4808",2012,"MA","08486","Senador Alexandre Costa","Vereador"," 6,53"," 6,00"
"4809",2012,"MA","08494","Paco Do Lumiar","Vereador","12,98","12,47"
"4810",2012,"MA","08508","Senador La Rocque","Vereador","12,28","11,72"
"4811",2012,"MA","08516","Palmeirandia","Vereador","11,07","10,33"
"4812",2012,"MA","08524","Serrano Do Maranhao","Vereador"," 7,27"," 6,67"
"4813",2012,"MA","08532","Paraibano","Vereador","11,16","10,33"
"4814",2012,"MA","08540","Sucupira Do Riachao","Vereador","10,83","10,17"
"4815",2012,"MA","08559","Parnarama","Vereador","10,01"," 9,50"
"4816",2012,"MA","08567","Trizidela Do Vale","Vereador","11,36","10,72"
"4817",2012,"MA","08575","Passagem Franca","Vereador"," 5,50"," 5,00"
"4818",2012,"MA","08583","Tufilandia","Vereador"," 7,76"," 7,17"
"4819",2012,"MA","08591","Pastos Bons","Vereador","11,89","11,22"
"4820",2012,"MA","08605","Turilandia","Vereador","13,07","12,22"
"4821",2012,"MA","08613","Pedreiras","Vereador","12,21","11,61"
"4822",2012,"MA","08621","Vila Nova Dos Martirios","Vereador"," 6,09"," 5,56"
"4823",2012,"MA","08630","Penalva","Vereador"," 7,00"," 6,50"
"4824",2012,"MA","08656","Peri Mirim","Vereador"," 8,58"," 8,06"
"4825",2012,"MA","08672","Pindare-Mirim","Vereador","10,84","10,17"
"4826",2012,"MA","08699","Pinheiro","Vereador","12,22","11,55"
"4827",2012,"MA","08710","Pio Xii","Vereador","11,96","11,50"
"4828",2012,"MA","08737","Pirapemas","Vereador","11,00","10,50"
"4829",2012,"MA","08753","Pocao De Pedras","Vereador","11,06","10,50"
"4830",2012,"MA","08770","Porto Franco","Vereador"," 8,00"," 7,50"
"4831",2012,"MA","08796","Presidente Dutra","Vereador","11,77","11,11"
"4832",2012,"MA","08818","Presidente Juscelino","Vereador","11,14","10,50"
"4833",2012,"MA","08834","Presidente Vargas","Vereador","10,45"," 9,89"
"4834",2012,"MA","08850","Primeira Cruz","Vereador"," 9,00"," 8,50"
"4835",2012,"MA","08877","Riachao","Vereador"," 9,70"," 9,22"
"4836",2012,"MA","08893","Sao Jose De Ribamar","Vereador","13,11","12,50"
"4837",2012,"MA","08915","Rosario","Vereador","12,48","12,00"
"4838",2012,"MA","08931","Sambaiba","Vereador"," 6,50"," 6,00"
"4839",2012,"MA","08958","Santa Helena","Vereador"," 9,00"," 8,50"
"4840",2012,"MA","08974","Santa Luzia","Vereador","10,60","10,05"
"4841",2012,"MA","08990","Santa Quiteria Do Maranhao","Vereador"," 9,85"," 9,22"
"4842",2012,"MA","09016","Santa Rita","Vereador"," 7,88"," 7,35"
"4843",2012,"MA","09032","Santo Antonio Dos Lopes","Vereador","14,35","12,94"
"4844",2012,"MA","09059","Sao Benedito Do Rio Preto","Vereador","11,10","10,50"
"4845",2012,"MA","09075","Sao Bento","Vereador","11,38","10,67"
"4846",2012,"MA","09091","Sao Bernardo","Vereador"," 7,87"," 7,17"
"4847",2012,"MA","09113","Sao Domingos Do Maranhao","Vereador"," 5,77"," 5,21"
"4848",2012,"MA","09130","Sao Felix De Balsas","Vereador"," 4,91"," 4,22"
"4849",2012,"MA","09156","Sao Francisco Do Maranhao","Vereador"," 9,45"," 8,67"
"4850",2012,"MA","09172","Sao Joao Batista","Vereador","10,49"," 9,72"
"4851",2012,"MA","09199","Sao Joao Dos Patos","Vereador","10,27"," 9,67"
"4852",2012,"MA","09210","Sao Luis","Vereador","14,61","14,07"
"4853",2012,"MA","09237","Sao Mateus Do Maranhao","Vereador","12,64","12,11"
"4854",2012,"MA","09253","Sao Raimundo Das Mangabeiras","Vereador"," 8,85"," 8,17"
"4855",2012,"MA","09270","Sao Vicente Ferrer","Vereador"," 9,49"," 9,00"
"4856",2012,"MA","09296","Sitio Novo","Vereador","10,18"," 9,56"
"4857",2012,"MA","09318","Sucupira Do Norte","Vereador"," 8,15"," 7,56"
"4858",2012,"MA","09334","Tasso Fragoso","Vereador","10,19"," 9,56"
"4859",2012,"MA","09350","Timbiras","Vereador","11,45","10,95"
"4860",2012,"MA","09377","Timon","Vereador","13,57","13,04"
"4861",2012,"MA","09393","Tuntum","Vereador"," 8,30"," 7,44"
"4862",2012,"MA","09415","Turiacu","Vereador","13,43","12,72"
"4863",2012,"MA","09431","Tutoia","Vereador","10,07"," 9,50"
"4864",2012,"MA","09458","Urbano Santos","Vereador"," 8,50"," 8,00"
"4865",2012,"MA","09474","Vargem Grande","Vereador","11,00","10,50"
"4866",2012,"MA","09490","Viana","Vereador","12,67","12,17"
"4867",2012,"MA","09512","Vitoria Do Mearim","Vereador","12,59","12,06"
"4868",2012,"MA","09539","Vitorino Freire","Vereador","10,06"," 9,50"
"4869",2012,"MA","09555","Bom Jardim","Vereador","12,20","11,61"
"4870",2012,"MA","09571","Santa Ines","Vereador","12,57","11,90"
"4871",2012,"MA","09598","Paulo Ramos","Vereador"," 9,00"," 8,50"
"4872",2012,"MA","09610","Acailandia","Vereador","13,54","13,05"
"4873",2012,"MA","09636","Estreito","Vereador","11,04","10,50"
"4874",2012,"MA","09652","Santa Luzia Do Parua","Vereador","11,98","11,22"
"4875",2012,"MA","09679","Arame","Vereador"," 9,26"," 8,39"
"4876",2012,"MA","09695","Miranda Do Norte","Vereador"," 8,94"," 8,22"
"4877",2012,"MA","09717","Ze Doca","Vereador","11,62","11,11"
"4878",2016,"MA","07005","Agua Doce Do Maranhao","Vereador"," 9,09"," 9,61"
"4879",2016,"MA","07013","Afonso Cunha","Vereador"," 8,75"," 9,50"
"4880",2016,"MA","07021","Alto Alegre Do Maranhao","Vereador"," 9,00"," 9,50"
"4881",2016,"MA","07030","Alcantara","Vereador","14,25","14,82"
"4882",2016,"MA","07048","Alto Alegre Do Pindare","Vereador","11,57","12,04"
"4883",2016,"MA","07056","Aldeias Altas","Vereador","11,58","12,05"
"4884",2016,"MA","07064","Apicum-Acu","Vereador"," 9,67","10,22"
"4885",2016,"MA","07072","Altamira Do Maranhao","Vereador"," 7,00"," 7,50"
"4886",2016,"MA","07080","Amapa Do Maranhao","Vereador"," 7,53"," 8,06"
"4887",2016,"MA","07099","Alto Parnaiba","Vereador"," 5,50"," 6,00"
"4888",2016,"MA","07102","Araguana","Vereador"," 9,50","10,00"
"4889",2016,"MA","07110","Amarante Do Maranhao","Vereador","12,04","12,58"
"4890",2016,"MA","07129","Bacabeira","Vereador"," 9,71","10,22"
"4891",2016,"MA","07137","Anajatuba","Vereador"," 7,68"," 8,64"
"4892",2016,"MA","07145","Bacurituba","Vereador"," 5,10"," 5,61"
"4893",2016,"MA","07153","Anapurus","Vereador"," 8,00"," 8,50"
"4894",2016,"MA","07161","Belagua","Vereador"," 9,71","10,28"
"4895",2016,"MA","07170","Araioses","Vereador"," 9,11"," 9,62"
"4896",2016,"MA","07188","Bela Vista Do Maranhao","Vereador"," 9,71","10,33"
"4897",2016,"MA","07196","Arari","Vereador"," 9,96","10,50"
"4898",2016,"MA","07200","Bernardo Do Mearim","Vereador"," 3,50"," 4,00"
"4899",2016,"MA","07218","Axixa","Vereador","11,15","11,61"
"4900",2016,"MA","07226","Cachoeira Grande","Vereador","11,66","12,11"
"4901",2016,"MA","07234","Bacabal","Vereador","14,51","15,00"
"4902",2016,"MA","07242","Davinopolis","Vereador"," 9,52","10,00"
"4903",2016,"MA","07250","Bacuri","Vereador"," 9,75","10,27"
"4904",2016,"MA","07269","Bom Jesus Das Selvas","Vereador","11,53","12,05"
"4905",2016,"MA","07277","Balsas","Vereador","11,95","12,44"
"4906",2016,"MA","07285","Bom Lugar","Vereador"," 7,19"," 7,68"
"4907",2016,"MA","07293","Barao De Grajau","Vereador"," 8,66"," 9,14"
"4908",2016,"MA","07307","Brejo De Areia","Vereador"," 5,23"," 5,72"
"4909",2016,"MA","07315","Barra Do Corda","Vereador","14,06","14,59"
"4910",2016,"MA","07323","Boa Vista Do Gurupi","Vereador"," 9,59","10,39"
"4911",2016,"MA","07331","Barreirinhas","Vereador","13,16","13,63"
"4912",2016,"MA","07340","Buriticupu","Vereador","10,81","11,37"
"4913",2016,"MA","07358","Benedito Leite","Vereador"," 7,54"," 8,06"
"4914",2016,"MA","07366","Buritirana","Vereador"," 5,57"," 6,11"
"4915",2016,"MA","07374","Bequimao","Vereador"," 7,00"," 7,50"
"4916",2016,"MA","07382","Campestre Do Maranhao","Vereador"," 8,88"," 9,44"
"4917",2016,"MA","07390","Brejo","Vereador","11,50","12,00"
"4918",2016,"MA","07404","Capinzal Do Norte","Vereador"," 5,82"," 6,61"
"4919",2016,"MA","07412","Buriti","Vereador","10,60","11,09"
"4920",2016,"MA","07420","Central Do Maranhao","Vereador"," 7,12"," 7,67"
"4921",2016,"MA","07439","Buriti Bravo","Vereador"," 7,70"," 8,23"
"4922",2016,"MA","07447","Centro Do Guilherme","Vereador"," 6,08"," 6,50"
"4923",2016,"MA","07455","Cajapio","Vereador"," 9,65","10,09"
"4924",2016,"MA","07463","Centro Novo Do Maranhao","Vereador","11,01","11,50"
"4925",2016,"MA","07471","Cajari","Vereador","11,07","11,55"
