"","Ano da eleição","UF","Cargo","Vagas","Votos válidos","Sigla do partido","Total de votos conquistados","Total de cadeiras conquistadas","Percentual de votos conquistados","Percentual de cadeiras conquistadas","Número efetivo de partidos eleitoral","Número efetivo de partidos legislativo","Fracionalização","Fracionalização máxima","Fragmentação","Desproporcionalidade"
"918",2002,"MS","Deputado Federal",8,"1.95.465","PSB","6.629",0,"0,01","0,00"," 6,18"," 4,00","0,75","1,10","0,68","12,57"
"919",2002,"MS","Deputado Federal",8,"1.95.465","PSC","187",0,"0,00","0,00"," 6,18"," 4,00","0,75","1,10","0,68","12,57"
"920",2002,"MS","Deputado Federal",8,"1.95.465","PSD","1.320",0,"0,00","0,00"," 6,18"," 4,00","0,75","1,10","0,68","12,57"
"921",2002,"MS","Deputado Federal",8,"1.95.465","PSDB","27.764",0,"0,03","0,00"," 6,18"," 4,00","0,75","1,10","0,68","12,57"
"922",2002,"MS","Deputado Federal",8,"1.95.465","PSDC","59",0,"0,00","0,00"," 6,18"," 4,00","0,75","1,10","0,68","12,57"
"923",2002,"MS","Deputado Federal",8,"1.95.465","PSL","35.412",0,"0,03","0,00"," 6,18"," 4,00","0,75","1,10","0,68","12,57"
"924",2002,"MS","Deputado Federal",8,"1.95.465","PST","9.362",0,"0,01","0,00"," 6,18"," 4,00","0,75","1,10","0,68","12,57"
"925",2002,"MS","Deputado Federal",8,"1.95.465","PT","283.428",3,"0,26","0,38"," 6,18"," 4,00","0,75","1,10","0,68","12,57"
"926",2002,"MS","Deputado Federal",8,"1.95.465","PT do B","399",0,"0,00","0,00"," 6,18"," 4,00","0,75","1,10","0,68","12,57"
"927",2002,"MS","Deputado Federal",8,"1.95.465","PTB","92.478",1,"0,08","0,12"," 6,18"," 4,00","0,75","1,10","0,68","12,57"
"928",2002,"MS","Deputado Federal",8,"1.95.465","PTN","9.390",0,"0,01","0,00"," 6,18"," 4,00","0,75","1,10","0,68","12,57"
"929",2002,"MS","Deputado Federal",8,"1.95.465","PV","553",0,"0,00","0,00"," 6,18"," 4,00","0,75","1,10","0,68","12,57"
"930",2002,"MT","Deputado Federal",8,"1.270.734","PAN","497",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"931",2002,"MT","Deputado Federal",8,"1.270.734","PC do B","687",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"932",2002,"MT","Deputado Federal",8,"1.270.734","PDT","6.749",0,"0,01","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"933",2002,"MT","Deputado Federal",8,"1.270.734","PFL","60.879",1,"0,05","0,12","31,58"," 4,57","0,78","1,10","0,71","21,06"
"934",2002,"MT","Deputado Federal",8,"1.270.734","PGT","650",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"935",2002,"MT","Deputado Federal",8,"1.270.734","PHS","3.555",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"936",2002,"MT","Deputado Federal",8,"1.270.734","PL","50.379",1,"0,04","0,12","31,58"," 4,57","0,78","1,10","0,71","21,06"
"937",2002,"MT","Deputado Federal",8,"1.270.734","PMDB","76.508",1,"0,06","0,12","31,58"," 4,57","0,78","1,10","0,71","21,06"
"938",2002,"MT","Deputado Federal",8,"1.270.734","PMN","6.200",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"939",2002,"MT","Deputado Federal",8,"1.270.734","PPB","94.666",1,"0,07","0,12","31,58"," 4,57","0,78","1,10","0,71","21,06"
"940",2002,"MT","Deputado Federal",8,"1.270.734","PPS","17.576",0,"0,01","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"941",2002,"MT","Deputado Federal",8,"1.270.734","PRP","1.492",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"942",2002,"MT","Deputado Federal",8,"1.270.734","PRTB","104",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"943",2002,"MT","Deputado Federal",8,"1.270.734","PSB","2.588",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"944",2002,"MT","Deputado Federal",8,"1.270.734","PSC","146",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"945",2002,"MT","Deputado Federal",8,"1.270.734","PSD","369",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"946",2002,"MT","Deputado Federal",8,"1.270.734","PSDB","154.685",3,"0,12","0,38","31,58"," 4,57","0,78","1,10","0,71","21,06"
"947",2002,"MT","Deputado Federal",8,"1.270.734","PSDC","282",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"948",2002,"MT","Deputado Federal",8,"1.270.734","PT","75.674",1,"0,06","0,12","31,58"," 4,57","0,78","1,10","0,71","21,06"
"949",2002,"MT","Deputado Federal",8,"1.270.734","PT do B","44",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"950",2002,"MT","Deputado Federal",8,"1.270.734","PTB","2.462",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"951",2002,"MT","Deputado Federal",8,"1.270.734","PTC","427",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"952",2002,"MT","Deputado Federal",8,"1.270.734","PTN","119",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"953",2002,"MT","Deputado Federal",8,"1.270.734","PV","485",0,"0,00","0,00","31,58"," 4,57","0,78","1,10","0,71","21,06"
"954",2002,"PA","Deputado Federal",17,"2.666.113","PC do B","53.433",0,"0,02","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"955",2002,"PA","Deputado Federal",17,"2.666.113","PCB","1.750",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"956",2002,"PA","Deputado Federal",17,"2.666.113","PDT","181.196",1,"0,07","0,06"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"957",2002,"PA","Deputado Federal",17,"2.666.113","PFL","109.948",1,"0,04","0,06"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"958",2002,"PA","Deputado Federal",17,"2.666.113","PGT","1.460",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"959",2002,"PA","Deputado Federal",17,"2.666.113","PHS","4.549",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"960",2002,"PA","Deputado Federal",17,"2.666.113","PL","131.383",1,"0,05","0,06"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"961",2002,"PA","Deputado Federal",17,"2.666.113","PMDB","764.437",5,"0,29","0,29"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"962",2002,"PA","Deputado Federal",17,"2.666.113","PMN","1.307",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"963",2002,"PA","Deputado Federal",17,"2.666.113","PPB","201.391",1,"0,08","0,06"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"964",2002,"PA","Deputado Federal",17,"2.666.113","PPS","20.847",0,"0,01","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"965",2002,"PA","Deputado Federal",17,"2.666.113","PRONA","1.531",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"966",2002,"PA","Deputado Federal",17,"2.666.113","PRP","5.538",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"967",2002,"PA","Deputado Federal",17,"2.666.113","PRTB","1.378",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"968",2002,"PA","Deputado Federal",17,"2.666.113","PSB","38.750",0,"0,01","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"969",2002,"PA","Deputado Federal",17,"2.666.113","PSC","4.807",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"970",2002,"PA","Deputado Federal",17,"2.666.113","PSD","15.759",0,"0,01","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"971",2002,"PA","Deputado Federal",17,"2.666.113","PSDB","524.855",4,"0,20","0,24"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"972",2002,"PA","Deputado Federal",17,"2.666.113","PSDC","94",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"973",2002,"PA","Deputado Federal",17,"2.666.113","PSL","1.366",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"974",2002,"PA","Deputado Federal",17,"2.666.113","PST","3.611",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"975",2002,"PA","Deputado Federal",17,"2.666.113","PSTU","3.787",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"976",2002,"PA","Deputado Federal",17,"2.666.113","PT","398.321",3,"0,15","0,18"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"977",2002,"PA","Deputado Federal",17,"2.666.113","PT do B","437",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"978",2002,"PA","Deputado Federal",17,"2.666.113","PTB","170.557",1,"0,06","0,06"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"979",2002,"PA","Deputado Federal",17,"2.666.113","PTC","792",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"980",2002,"PA","Deputado Federal",17,"2.666.113","PTN","480",0,"0,00","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"981",2002,"PA","Deputado Federal",17,"2.666.113","PV","22.349",0,"0,01","0,00"," 6,15"," 5,25","0,81","1,02","0,79"," 4,39"
"982",2002,"PB","Deputado Federal",12,"1.726.648","PAN","1.089",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"983",2002,"PB","Deputado Federal",12,"1.726.648","PC do B","10.827",0,"0,01","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"984",2002,"PB","Deputado Federal",12,"1.726.648","PCO","1.001",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"985",2002,"PB","Deputado Federal",12,"1.726.648","PDT","80.892",0,"0,05","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"986",2002,"PB","Deputado Federal",12,"1.726.648","PFL","198.575",1,"0,12","0,08"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"987",2002,"PB","Deputado Federal",12,"1.726.648","PGT","1.408",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"988",2002,"PB","Deputado Federal",12,"1.726.648","PHS","1.299",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"989",2002,"PB","Deputado Federal",12,"1.726.648","PL","77.458",1,"0,04","0,08"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"990",2002,"PB","Deputado Federal",12,"1.726.648","PMDB","361.430",2,"0,21","0,17"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"991",2002,"PB","Deputado Federal",12,"1.726.648","PMN","1.351",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"992",2002,"PB","Deputado Federal",12,"1.726.648","PPB","87.548",1,"0,05","0,08"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"993",2002,"PB","Deputado Federal",12,"1.726.648","PPS","13.660",0,"0,01","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"994",2002,"PB","Deputado Federal",12,"1.726.648","PRP","20.101",0,"0,01","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"995",2002,"PB","Deputado Federal",12,"1.726.648","PRTB","157",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"996",2002,"PB","Deputado Federal",12,"1.726.648","PSB","21.682",0,"0,01","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"997",2002,"PB","Deputado Federal",12,"1.726.648","PSC","1.678",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"998",2002,"PB","Deputado Federal",12,"1.726.648","PSD","75.276",1,"0,04","0,08"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"999",2002,"PB","Deputado Federal",12,"1.726.648","PSDB","385.278",3,"0,22","0,25"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"1000",2002,"PB","Deputado Federal",12,"1.726.648","PSDC","1.526",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"1001",2002,"PB","Deputado Federal",12,"1.726.648","PSL","2.624",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"1002",2002,"PB","Deputado Federal",12,"1.726.648","PST","773",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"1003",2002,"PB","Deputado Federal",12,"1.726.648","PT","173.674",1,"0,10","0,08"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"1004",2002,"PB","Deputado Federal",12,"1.726.648","PT do B","2.083",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"1005",2002,"PB","Deputado Federal",12,"1.726.648","PTB","194.580",2,"0,11","0,17"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"1006",2002,"PB","Deputado Federal",12,"1.726.648","PTC","2.676",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"1007",2002,"PB","Deputado Federal",12,"1.726.648","PTN","425",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"1008",2002,"PB","Deputado Federal",12,"1.726.648","PV","7.577",0,"0,00","0,00"," 7,21"," 6,55","0,85","1,05","0,81"," 8,22"
"1009",2002,"PE","Deputado Federal",25,"3.819.059","PAN","5.812",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1010",2002,"PE","Deputado Federal",25,"3.819.059","PC do B","75.671",1,"0,02","0,04"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1011",2002,"PE","Deputado Federal",25,"3.819.059","PCB","4.689",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1012",2002,"PE","Deputado Federal",25,"3.819.059","PCO","1.907",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1013",2002,"PE","Deputado Federal",25,"3.819.059","PDT","75.050",0,"0,02","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1014",2002,"PE","Deputado Federal",25,"3.819.059","PFL","624.256",5,"0,16","0,20"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1015",2002,"PE","Deputado Federal",25,"3.819.059","PGT","1.533",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1016",2002,"PE","Deputado Federal",25,"3.819.059","PHS","8.100",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1017",2002,"PE","Deputado Federal",25,"3.819.059","PL","171.850",1,"0,04","0,04"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1018",2002,"PE","Deputado Federal",25,"3.819.059","PMDB","576.975",4,"0,15","0,16"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1019",2002,"PE","Deputado Federal",25,"3.819.059","PMN","6.188",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1020",2002,"PE","Deputado Federal",25,"3.819.059","PPB","251.782",3,"0,07","0,12"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1021",2002,"PE","Deputado Federal",25,"3.819.059","PPS","147.227",1,"0,04","0,04"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1022",2002,"PE","Deputado Federal",25,"3.819.059","PRP","9.763",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1023",2002,"PE","Deputado Federal",25,"3.819.059","PRTB","4.763",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1024",2002,"PE","Deputado Federal",25,"3.819.059","PSB","651.703",4,"0,17","0,16"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1025",2002,"PE","Deputado Federal",25,"3.819.059","PSC","11.147",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1026",2002,"PE","Deputado Federal",25,"3.819.059","PSD","12.951",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1027",2002,"PE","Deputado Federal",25,"3.819.059","PSDB","562.609",3,"0,15","0,12"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1028",2002,"PE","Deputado Federal",25,"3.819.059","PSDC","17.750",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1029",2002,"PE","Deputado Federal",25,"3.819.059","PSL","25.731",0,"0,01","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1030",2002,"PE","Deputado Federal",25,"3.819.059","PST","12.667",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1031",2002,"PE","Deputado Federal",25,"3.819.059","PSTU","4.058",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1032",2002,"PE","Deputado Federal",25,"3.819.059","PT","499.231",3,"0,13","0,12"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1033",2002,"PE","Deputado Federal",25,"3.819.059","PT do B","694",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1034",2002,"PE","Deputado Federal",25,"3.819.059","PTB","21.234",0,"0,01","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1035",2002,"PE","Deputado Federal",25,"3.819.059","PTC","3.148",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1036",2002,"PE","Deputado Federal",25,"3.819.059","PTN","2.989",0,"0,00","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1037",2002,"PE","Deputado Federal",25,"3.819.059","PV","27.581",0,"0,01","0,00"," 7,92"," 7,18","0,86","1,01","0,86"," 5,63"
"1038",2002,"PI","Deputado Federal",10,"1.472.161","PAN","447",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1039",2002,"PI","Deputado Federal",10,"1.472.161","PC do B","76.155",1,"0,05","0,10"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1040",2002,"PI","Deputado Federal",10,"1.472.161","PCB","5.369",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1041",2002,"PI","Deputado Federal",10,"1.472.161","PDT","28.432",0,"0,02","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1042",2002,"PI","Deputado Federal",10,"1.472.161","PFL","404.807",4,"0,27","0,40"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1043",2002,"PI","Deputado Federal",10,"1.472.161","PGT","117",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1044",2002,"PI","Deputado Federal",10,"1.472.161","PHS","2.125",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1045",2002,"PI","Deputado Federal",10,"1.472.161","PL","6.844",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1046",2002,"PI","Deputado Federal",10,"1.472.161","PMDB","252.501",2,"0,17","0,20"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1047",2002,"PI","Deputado Federal",10,"1.472.161","PMN","1.581",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1048",2002,"PI","Deputado Federal",10,"1.472.161","PPB","39.192",0,"0,03","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1049",2002,"PI","Deputado Federal",10,"1.472.161","PPS","9.248",0,"0,01","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1050",2002,"PI","Deputado Federal",10,"1.472.161","PRP","4.453",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1051",2002,"PI","Deputado Federal",10,"1.472.161","PRTB","2.554",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1052",2002,"PI","Deputado Federal",10,"1.472.161","PSB","7.017",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1053",2002,"PI","Deputado Federal",10,"1.472.161","PSC","1.273",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1054",2002,"PI","Deputado Federal",10,"1.472.161","PSD","1.571",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1055",2002,"PI","Deputado Federal",10,"1.472.161","PSDB","250.918",2,"0,17","0,20"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1056",2002,"PI","Deputado Federal",10,"1.472.161","PSDC","1.019",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1057",2002,"PI","Deputado Federal",10,"1.472.161","PST","332",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1058",2002,"PI","Deputado Federal",10,"1.472.161","PSTU","736",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1059",2002,"PI","Deputado Federal",10,"1.472.161","PT","231.645",1,"0,16","0,10"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1060",2002,"PI","Deputado Federal",10,"1.472.161","PT do B","120",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1061",2002,"PI","Deputado Federal",10,"1.472.161","PTB","5.618",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1062",2002,"PI","Deputado Federal",10,"1.472.161","PTC","1.862",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1063",2002,"PI","Deputado Federal",10,"1.472.161","PTN","367",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1064",2002,"PI","Deputado Federal",10,"1.472.161","PV","2.161",0,"0,00","0,00"," 6,15"," 3,85","0,74","1,07","0,69","10,99"
"1065",2002,"PR","Deputado Federal",30,"5.148.135","PAN","2.223",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1066",2002,"PR","Deputado Federal",30,"5.148.135","PC do B","25.262",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1067",2002,"PR","Deputado Federal",30,"5.148.135","PCB","3.776",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1068",2002,"PR","Deputado Federal",30,"5.148.135","PDT","492.222",1,"0,10","0,03"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1069",2002,"PR","Deputado Federal",30,"5.148.135","PFL","363.127",2,"0,07","0,07"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1070",2002,"PR","Deputado Federal",30,"5.148.135","PGT","2.375",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1071",2002,"PR","Deputado Federal",30,"5.148.135","PHS","33.468",0,"0,01","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1072",2002,"PR","Deputado Federal",30,"5.148.135","PL","119.490",1,"0,02","0,03"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1073",2002,"PR","Deputado Federal",30,"5.148.135","PMDB","986.268",6,"0,19","0,20"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1074",2002,"PR","Deputado Federal",30,"5.148.135","PMN","9.586",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1075",2002,"PR","Deputado Federal",30,"5.148.135","PPB","477.276",4,"0,09","0,13"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1076",2002,"PR","Deputado Federal",30,"5.148.135","PPS","307.478",2,"0,06","0,07"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1077",2002,"PR","Deputado Federal",30,"5.148.135","PRONA","5.939",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1078",2002,"PR","Deputado Federal",30,"5.148.135","PRP","19.223",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1079",2002,"PR","Deputado Federal",30,"5.148.135","PRTB","14.555",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1080",2002,"PR","Deputado Federal",30,"5.148.135","PSB","111.805",0,"0,02","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1081",2002,"PR","Deputado Federal",30,"5.148.135","PSC","44.634",0,"0,01","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1082",2002,"PR","Deputado Federal",30,"5.148.135","PSD","5.807",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1083",2002,"PR","Deputado Federal",30,"5.148.135","PSDB","732.984",5,"0,14","0,17"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1084",2002,"PR","Deputado Federal",30,"5.148.135","PSL","6.085",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1085",2002,"PR","Deputado Federal",30,"5.148.135","PST","6.155",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1086",2002,"PR","Deputado Federal",30,"5.148.135","PSTU","10.514",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1087",2002,"PR","Deputado Federal",30,"5.148.135","PT","914.275",6,"0,18","0,20"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1088",2002,"PR","Deputado Federal",30,"5.148.135","PT do B","794",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1089",2002,"PR","Deputado Federal",30,"5.148.135","PTB","416.489",3,"0,08","0,10"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1090",2002,"PR","Deputado Federal",30,"5.148.135","PTC","1.816",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1091",2002,"PR","Deputado Federal",30,"5.148.135","PTN","3.226",0,"0,00","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1092",2002,"PR","Deputado Federal",30,"5.148.135","PV","31.283",0,"0,01","0,00"," 8,16"," 6,82","0,85","1,00","0,86"," 6,29"
"1093",2002,"RJ","Deputado Federal",46,"8.71.533","PAN","10.731",0,"0,00","0,00","11,26"," 9,53","0,90","0,99","0,91"," 4,60"
"1094",2002,"RJ","Deputado Federal",46,"8.71.533","PC do B","297.159",1,"0,04","0,02","11,26"," 9,53","0,90","0,99","0,91"," 4,60"
