"","Ano da eleição","UF","Cargo","Vagas","Votos válidos","Sigla do partido","Total de votos conquistados","Total de cadeiras conquistadas","Percentual de votos conquistados","Percentual de cadeiras conquistadas","Fracionalização","Fracionalização máxima","Fragmentação","Desproporcionalidade de gallagher","Número efetivo de partidos por votos","Número efetivo de partidos por cadeiras"
"668",2006,"ES","Deputado Estadual",30,"1.797.056","PL","97.631",2,"0.05","0.07","0.91","0.96","0.94"," 6.27","13.08","10.71"
"669",2006,"ES","Deputado Estadual",30,"1.797.056","PMDB","145.377",3,"0.08","0.10","0.91","0.96","0.94"," 6.27","13.08","10.71"
"670",2006,"ES","Deputado Estadual",30,"1.797.056","PMN","93.947",1,"0.05","0.03","0.91","0.96","0.94"," 6.27","13.08","10.71"
"671",2006,"ES","Deputado Estadual",30,"1.797.056","PP","29.837",1,"0.02","0.03","0.91","0.96","0.94"," 6.27","13.08","10.71"
"672",2006,"ES","Deputado Estadual",30,"1.797.056","PRP","86.535",1,"0.05","0.03","0.91","0.96","0.94"," 6.27","13.08","10.71"
"673",2006,"ES","Deputado Estadual",30,"1.797.056","PSB","184.901",4,"0.10","0.13","0.91","0.96","0.94"," 6.27","13.08","10.71"
"674",2006,"ES","Deputado Estadual",30,"1.797.056","PSC","40.353",1,"0.02","0.03","0.91","0.96","0.94"," 6.27","13.08","10.71"
"675",2006,"ES","Deputado Estadual",30,"1.797.056","PSDB","140.654",1,"0.08","0.03","0.91","0.96","0.94"," 6.27","13.08","10.71"
"676",2006,"ES","Deputado Estadual",30,"1.797.056","PT","166.858",2,"0.09","0.07","0.91","0.96","0.94"," 6.27","13.08","10.71"
"677",2006,"ES","Deputado Estadual",30,"1.797.056","PT do B","29.364",1,"0.02","0.03","0.91","0.96","0.94"," 6.27","13.08","10.71"
"678",2006,"ES","Deputado Estadual",30,"1.797.056","PTB","173.716",4,"0.10","0.13","0.91","0.96","0.94"," 6.27","13.08","10.71"
"679",2006,"GO","Deputado Estadual",41,"2.875.780","PDT","127.828",2,"0.04","0.05","0.85","0.93","0.91"," 4.17"," 7.72"," 6.49"
"680",2006,"GO","Deputado Estadual",41,"2.875.780","PFL","148.244",2,"0.05","0.05","0.85","0.93","0.91"," 4.17"," 7.72"," 6.49"
"681",2006,"GO","Deputado Estadual",41,"2.875.780","PL","177.670",4,"0.06","0.10","0.85","0.93","0.91"," 4.17"," 7.72"," 6.49"
"682",2006,"GO","Deputado Estadual",41,"2.875.780","PMDB","671.518",10,"0.23","0.24","0.85","0.93","0.91"," 4.17"," 7.72"," 6.49"
"683",2006,"GO","Deputado Estadual",41,"2.875.780","PP","220.284",2,"0.08","0.05","0.85","0.93","0.91"," 4.17"," 7.72"," 6.49"
"684",2006,"GO","Deputado Estadual",41,"2.875.780","PSB","77.595",1,"0.03","0.02","0.85","0.93","0.91"," 4.17"," 7.72"," 6.49"
"685",2006,"GO","Deputado Estadual",41,"2.875.780","PSC","45.038",1,"0.02","0.02","0.85","0.93","0.91"," 4.17"," 7.72"," 6.49"
"686",2006,"GO","Deputado Estadual",41,"2.875.780","PSDB","618.322",10,"0.22","0.24","0.85","0.93","0.91"," 4.17"," 7.72"," 6.49"
"687",2006,"GO","Deputado Estadual",41,"2.875.780","PT","181.636",3,"0.06","0.07","0.85","0.93","0.91"," 4.17"," 7.72"," 6.49"
"688",2006,"GO","Deputado Estadual",41,"2.875.780","PT do B","95.860",2,"0.03","0.05","0.85","0.93","0.91"," 4.17"," 7.72"," 6.49"
"689",2006,"GO","Deputado Estadual",41,"2.875.780","PTB","262.560",4,"0.09","0.10","0.85","0.93","0.91"," 4.17"," 7.72"," 6.49"
"690",2006,"MA","Deputado Estadual",42,"2.929.413","PDT","402.506",6,"0.14","0.14","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"691",2006,"MA","Deputado Estadual",42,"2.929.413","PFL","274.470",6,"0.09","0.14","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"692",2006,"MA","Deputado Estadual",42,"2.929.413","PMDB","278.084",4,"0.09","0.10","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"693",2006,"MA","Deputado Estadual",42,"2.929.413","PP","109.266",2,"0.04","0.05","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"694",2006,"MA","Deputado Estadual",42,"2.929.413","PPS","45.324",1,"0.02","0.02","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"695",2006,"MA","Deputado Estadual",42,"2.929.413","PRTB","79.154",1,"0.03","0.02","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"696",2006,"MA","Deputado Estadual",42,"2.929.413","PSB","307.278",5,"0.10","0.12","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"697",2006,"MA","Deputado Estadual",42,"2.929.413","PSC","75.675",1,"0.03","0.02","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"698",2006,"MA","Deputado Estadual",42,"2.929.413","PSDB","596.279",9,"0.20","0.21","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"699",2006,"MA","Deputado Estadual",42,"2.929.413","PSL","51.471",1,"0.02","0.02","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"700",2006,"MA","Deputado Estadual",42,"2.929.413","PT","135.106",2,"0.05","0.05","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"701",2006,"MA","Deputado Estadual",42,"2.929.413","PT do B","85.600",1,"0.03","0.02","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"702",2006,"MA","Deputado Estadual",42,"2.929.413","PTC","63.681",1,"0.02","0.02","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"703",2006,"MA","Deputado Estadual",42,"2.929.413","PV","135.653",2,"0.05","0.05","0.88","0.95","0.92"," 3.89","10.20"," 8.32"
"704",2006,"MG","Deputado Estadual",77,"9.839.631","PC do B","153.866",1,"0.02","0.01","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"705",2006,"MG","Deputado Estadual",77,"9.839.631","PDT","607.946",5,"0.06","0.06","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"706",2006,"MG","Deputado Estadual",77,"9.839.631","PFL","722.087",7,"0.07","0.09","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"707",2006,"MG","Deputado Estadual",77,"9.839.631","PHS","131.787",1,"0.01","0.01","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"708",2006,"MG","Deputado Estadual",77,"9.839.631","PL","156.926",1,"0.02","0.01","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"709",2006,"MG","Deputado Estadual",77,"9.839.631","PMDB","862.129",9,"0.09","0.12","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"710",2006,"MG","Deputado Estadual",77,"9.839.631","PMN","285.259",2,"0.03","0.03","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"711",2006,"MG","Deputado Estadual",77,"9.839.631","PP","460.207",4,"0.05","0.05","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"712",2006,"MG","Deputado Estadual",77,"9.839.631","PPS","545.681",4,"0.06","0.05","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"713",2006,"MG","Deputado Estadual",77,"9.839.631","PRTB","138.042",1,"0.01","0.01","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"714",2006,"MG","Deputado Estadual",77,"9.839.631","PSB","262.130",1,"0.03","0.01","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"715",2006,"MG","Deputado Estadual",77,"9.839.631","PSC","285.100",3,"0.03","0.04","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"716",2006,"MG","Deputado Estadual",77,"9.839.631","PSDB","2.74.559",16,"0.21","0.21","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"717",2006,"MG","Deputado Estadual",77,"9.839.631","PT","1.325.243",9,"0.13","0.12","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"718",2006,"MG","Deputado Estadual",77,"9.839.631","PTB","370.615",3,"0.04","0.04","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"719",2006,"MG","Deputado Estadual",77,"9.839.631","PTC","285.938",3,"0.03","0.04","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"720",2006,"MG","Deputado Estadual",77,"9.839.631","PV","883.620",7,"0.09","0.09","0.90","0.95","0.94"," 3.12","10.17"," 9.74"
"721",2006,"MS","Deputado Estadual",24,"1.222.758","PDT","161.059",3,"0.13","0.12","0.84","0.94","0.89"," 3.78"," 7.30"," 6.26"
"722",2006,"MS","Deputado Estadual",24,"1.222.758","PFL","36.194",1,"0.03","0.04","0.84","0.94","0.89"," 3.78"," 7.30"," 6.26"
"723",2006,"MS","Deputado Estadual",24,"1.222.758","PL","134.599",3,"0.11","0.12","0.84","0.94","0.89"," 3.78"," 7.30"," 6.26"
"724",2006,"MS","Deputado Estadual",24,"1.222.758","PMDB","313.713",7,"0.26","0.29","0.84","0.94","0.89"," 3.78"," 7.30"," 6.26"
"725",2006,"MS","Deputado Estadual",24,"1.222.758","PRTB","36.717",1,"0.03","0.04","0.84","0.94","0.89"," 3.78"," 7.30"," 6.26"
"726",2006,"MS","Deputado Estadual",24,"1.222.758","PSB","41.426",1,"0.03","0.04","0.84","0.94","0.89"," 3.78"," 7.30"," 6.26"
"727",2006,"MS","Deputado Estadual",24,"1.222.758","PSDB","116.456",2,"0.10","0.08","0.84","0.94","0.89"," 3.78"," 7.30"," 6.26"
"728",2006,"MS","Deputado Estadual",24,"1.222.758","PT","205.503",4,"0.17","0.17","0.84","0.94","0.89"," 3.78"," 7.30"," 6.26"
"729",2006,"MS","Deputado Estadual",24,"1.222.758","PT do B","15.631",1,"0.01","0.04","0.84","0.94","0.89"," 3.78"," 7.30"," 6.26"
"730",2006,"MS","Deputado Estadual",24,"1.222.758","PTB","44.016",1,"0.04","0.04","0.84","0.94","0.89"," 3.78"," 7.30"," 6.26"
"731",2006,"MT","Deputado Estadual",24,"1.454.818","PDT","95.993",1,"0.07","0.04","0.84","0.91","0.92"," 3.49"," 7.34"," 6.26"
"732",2006,"MT","Deputado Estadual",24,"1.454.818","PFL","258.536",5,"0.18","0.21","0.84","0.91","0.92"," 3.49"," 7.34"," 6.26"
"733",2006,"MT","Deputado Estadual",24,"1.454.818","PMDB","229.057",4,"0.16","0.17","0.84","0.91","0.92"," 3.49"," 7.34"," 6.26"
"734",2006,"MT","Deputado Estadual",24,"1.454.818","PP","220.611",4,"0.15","0.17","0.84","0.91","0.92"," 3.49"," 7.34"," 6.26"
"735",2006,"MT","Deputado Estadual",24,"1.454.818","PPS","289.964",5,"0.20","0.21","0.84","0.91","0.92"," 3.49"," 7.34"," 6.26"
"736",2006,"MT","Deputado Estadual",24,"1.454.818","PSDB","118.801",2,"0.08","0.08","0.84","0.91","0.92"," 3.49"," 7.34"," 6.26"
"737",2006,"MT","Deputado Estadual",24,"1.454.818","PT","110.688",2,"0.08","0.08","0.84","0.91","0.92"," 3.49"," 7.34"," 6.26"
"738",2006,"MT","Deputado Estadual",24,"1.454.818","PTB","29.454",1,"0.02","0.04","0.84","0.91","0.92"," 3.49"," 7.34"," 6.26"
"739",2006,"PA","Deputado Estadual",41,"3.149.960","PDT","170.402",2,"0.05","0.05","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"740",2006,"PA","Deputado Estadual",41,"3.149.960","PFL","271.936",4,"0.09","0.10","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"741",2006,"PA","Deputado Estadual",41,"3.149.960","PL","126.836",2,"0.04","0.05","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"742",2006,"PA","Deputado Estadual",41,"3.149.960","PMDB","387.570",5,"0.12","0.12","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"743",2006,"PA","Deputado Estadual",41,"3.149.960","PP","125.598",1,"0.04","0.02","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"744",2006,"PA","Deputado Estadual",41,"3.149.960","PPS","138.279",2,"0.04","0.05","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"745",2006,"PA","Deputado Estadual",41,"3.149.960","PRB","45.254",1,"0.01","0.02","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"746",2006,"PA","Deputado Estadual",41,"3.149.960","PSB","103.068",1,"0.03","0.02","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"747",2006,"PA","Deputado Estadual",41,"3.149.960","PSC","116.817",1,"0.04","0.02","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"748",2006,"PA","Deputado Estadual",41,"3.149.960","PSDB","680.725",10,"0.22","0.24","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"749",2006,"PA","Deputado Estadual",41,"3.149.960","PT","417.180",6,"0.13","0.15","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"750",2006,"PA","Deputado Estadual",41,"3.149.960","PTB","308.265",4,"0.10","0.10","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"751",2006,"PA","Deputado Estadual",41,"3.149.960","PV","113.239",2,"0.04","0.05","0.87","0.95","0.92"," 3.13"," 9.22"," 7.89"
"752",2006,"PB","Deputado Estadual",36,"1.963.214","PDT","128.828",2,"0.07","0.06","0.81","0.91","0.89"," 4.19"," 6.85"," 5.40"
"753",2006,"PB","Deputado Estadual",36,"1.963.214","PFL","306.867",6,"0.16","0.17","0.81","0.91","0.89"," 4.19"," 6.85"," 5.40"
"754",2006,"PB","Deputado Estadual",36,"1.963.214","PMDB","454.413",10,"0.23","0.28","0.81","0.91","0.89"," 4.19"," 6.85"," 5.40"
"755",2006,"PB","Deputado Estadual",36,"1.963.214","PP","43.478",1,"0.02","0.03","0.81","0.91","0.89"," 4.19"," 6.85"," 5.40"
"756",2006,"PB","Deputado Estadual",36,"1.963.214","PPS","80.363",2,"0.04","0.06","0.81","0.91","0.89"," 4.19"," 6.85"," 5.40"
"757",2006,"PB","Deputado Estadual",36,"1.963.214","PSB","161.645",3,"0.08","0.08","0.81","0.91","0.89"," 4.19"," 6.85"," 5.40"
"758",2006,"PB","Deputado Estadual",36,"1.963.214","PSDB","437.016",9,"0.22","0.25","0.81","0.91","0.89"," 4.19"," 6.85"," 5.40"
"759",2006,"PB","Deputado Estadual",36,"1.963.214","PT","132.893",2,"0.07","0.06","0.81","0.91","0.89"," 4.19"," 6.85"," 5.40"
"760",2006,"PB","Deputado Estadual",36,"1.963.214","PTB","46.659",1,"0.02","0.03","0.81","0.91","0.89"," 4.19"," 6.85"," 5.40"
"761",2006,"PE","Deputado Estadual",49,"4.232.715","PAN","95.404",1,"0.02","0.02","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"762",2006,"PE","Deputado Estadual",49,"4.232.715","PC do B","130.923",1,"0.03","0.02","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"763",2006,"PE","Deputado Estadual",49,"4.232.715","PDT","137.231",2,"0.03","0.04","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"764",2006,"PE","Deputado Estadual",49,"4.232.715","PFL","622.380",8,"0.15","0.16","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"765",2006,"PE","Deputado Estadual",49,"4.232.715","PL","159.980",1,"0.04","0.02","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"766",2006,"PE","Deputado Estadual",49,"4.232.715","PMDB","235.231",3,"0.06","0.06","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"767",2006,"PE","Deputado Estadual",49,"4.232.715","PMN","229.983",2,"0.05","0.04","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"768",2006,"PE","Deputado Estadual",49,"4.232.715","PP","117.800",1,"0.03","0.02","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"769",2006,"PE","Deputado Estadual",49,"4.232.715","PSB","480.274",7,"0.11","0.14","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"770",2006,"PE","Deputado Estadual",49,"4.232.715","PSC","173.540",2,"0.04","0.04","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"771",2006,"PE","Deputado Estadual",49,"4.232.715","PSDB","446.451",6,"0.11","0.12","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"772",2006,"PE","Deputado Estadual",49,"4.232.715","PSDC","97.031",1,"0.02","0.02","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"773",2006,"PE","Deputado Estadual",49,"4.232.715","PT","515.056",5,"0.12","0.10","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"774",2006,"PE","Deputado Estadual",49,"4.232.715","PT do B","92.205",2,"0.02","0.04","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"775",2006,"PE","Deputado Estadual",49,"4.232.715","PTB","347.164",6,"0.08","0.12","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"776",2006,"PE","Deputado Estadual",49,"4.232.715","PV","79.025",1,"0.02","0.02","0.90","0.96","0.94"," 4.78","12.35"," 9.96"
"777",2006,"PI","Deputado Estadual",30,"1.624.427","PC do B","60.736",1,"0.04","0.03","0.85","0.93","0.91"," 5.85"," 8.97"," 6.72"
"778",2006,"PI","Deputado Estadual",30,"1.624.427","PDT","153.592",3,"0.09","0.10","0.85","0.93","0.91"," 5.85"," 8.97"," 6.72"
"779",2006,"PI","Deputado Estadual",30,"1.624.427","PFL","224.892",4,"0.14","0.13","0.85","0.93","0.91"," 5.85"," 8.97"," 6.72"
"780",2006,"PI","Deputado Estadual",30,"1.624.427","PL","35.841",1,"0.02","0.03","0.85","0.93","0.91"," 5.85"," 8.97"," 6.72"
"781",2006,"PI","Deputado Estadual",30,"1.624.427","PMDB","333.007",8,"0.20","0.27","0.85","0.93","0.91"," 5.85"," 8.97"," 6.72"
"782",2006,"PI","Deputado Estadual",30,"1.624.427","PPS","29.256",1,"0.02","0.03","0.85","0.93","0.91"," 5.85"," 8.97"," 6.72"
"783",2006,"PI","Deputado Estadual",30,"1.624.427","PSB","98.407",2,"0.06","0.07","0.85","0.93","0.91"," 5.85"," 8.97"," 6.72"
"784",2006,"PI","Deputado Estadual",30,"1.624.427","PSDB","148.564",3,"0.09","0.10","0.85","0.93","0.91"," 5.85"," 8.97"," 6.72"
"785",2006,"PI","Deputado Estadual",30,"1.624.427","PT","211.602",5,"0.13","0.17","0.85","0.93","0.91"," 5.85"," 8.97"," 6.72"
"786",2006,"PI","Deputado Estadual",30,"1.624.427","PTB","163.818",2,"0.10","0.07","0.85","0.93","0.91"," 5.85"," 8.97"," 6.72"
"787",2006,"PR","Deputado Estadual",54,"5.418.634","PDT","419.444",3,"0.08","0.06","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"788",2006,"PR","Deputado Estadual",54,"5.418.634","PFL","373.631",6,"0.07","0.11","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"789",2006,"PR","Deputado Estadual",54,"5.418.634","PL","98.162",1,"0.02","0.02","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"790",2006,"PR","Deputado Estadual",54,"5.418.634","PMDB","1.603.052",17,"0.30","0.31","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"791",2006,"PR","Deputado Estadual",54,"5.418.634","PMN","90.035",1,"0.02","0.02","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"792",2006,"PR","Deputado Estadual",54,"5.418.634","PP","311.369",4,"0.06","0.07","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"793",2006,"PR","Deputado Estadual",54,"5.418.634","PPS","498.991",3,"0.09","0.06","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"794",2006,"PR","Deputado Estadual",54,"5.418.634","PRB","39.867",1,"0.01","0.02","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"795",2006,"PR","Deputado Estadual",54,"5.418.634","PSB","238.426",2,"0.04","0.04","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"796",2006,"PR","Deputado Estadual",54,"5.418.634","PSDB","669.084",7,"0.12","0.13","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"797",2006,"PR","Deputado Estadual",54,"5.418.634","PT","542.578",6,"0.10","0.11","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"798",2006,"PR","Deputado Estadual",54,"5.418.634","PTB","131.148",2,"0.02","0.04","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"799",2006,"PR","Deputado Estadual",54,"5.418.634","PV","168.370",1,"0.03","0.02","0.84","0.94","0.90"," 4.94"," 7.17"," 6.39"
"800",2006,"RJ","Deputado Estadual",70,"8.215.140","PAN","119.064",2,"0.01","0.03","0.90","0.97","0.93"," 2.71","11.33","10.00"
"801",2006,"RJ","Deputado Estadual",70,"8.215.140","PC do B","170.741",1,"0.02","0.01","0.90","0.97","0.93"," 2.71","11.33","10.00"
"802",2006,"RJ","Deputado Estadual",70,"8.215.140","PDT","582.970",5,"0.07","0.07","0.90","0.97","0.93"," 2.71","11.33","10.00"
"803",2006,"RJ","Deputado Estadual",70,"8.215.140","PFL","709.929",6,"0.09","0.09","0.90","0.97","0.93"," 2.71","11.33","10.00"
"804",2006,"RJ","Deputado Estadual",70,"8.215.140","PHS","290.862",2,"0.04","0.03","0.90","0.97","0.93"," 2.71","11.33","10.00"
"805",2006,"RJ","Deputado Estadual",70,"8.215.140","PL","210.739",2,"0.03","0.03","0.90","0.97","0.93"," 2.71","11.33","10.00"
"806",2006,"RJ","Deputado Estadual",70,"8.215.140","PMDB","1.789.925",17,"0.22","0.24","0.90","0.97","0.93"," 2.71","11.33","10.00"
"807",2006,"RJ","Deputado Estadual",70,"8.215.140","PMN","340.940",2,"0.04","0.03","0.90","0.97","0.93"," 2.71","11.33","10.00"
"808",2006,"RJ","Deputado Estadual",70,"8.215.140","PP","298.498",2,"0.04","0.03","0.90","0.97","0.93"," 2.71","11.33","10.00"
"809",2006,"RJ","Deputado Estadual",70,"8.215.140","PPS","246.055",2,"0.03","0.03","0.90","0.97","0.93"," 2.71","11.33","10.00"
"810",2006,"RJ","Deputado Estadual",70,"8.215.140","PRB","77.972",1,"0.01","0.01","0.90","0.97","0.93"," 2.71","11.33","10.00"
"811",2006,"RJ","Deputado Estadual",70,"8.215.140","PRONA","149.110",1,"0.02","0.01","0.90","0.97","0.93"," 2.71","11.33","10.00"
"812",2006,"RJ","Deputado Estadual",70,"8.215.140","PSB","318.664",3,"0.04","0.04","0.90","0.97","0.93"," 2.71","11.33","10.00"
"813",2006,"RJ","Deputado Estadual",70,"8.215.140","PSC","568.659",5,"0.07","0.07","0.90","0.97","0.93"," 2.71","11.33","10.00"
"814",2006,"RJ","Deputado Estadual",70,"8.215.140","PSDB","646.443",6,"0.08","0.09","0.90","0.97","0.93"," 2.71","11.33","10.00"
"815",2006,"RJ","Deputado Estadual",70,"8.215.140","PSDC","135.855",1,"0.02","0.01","0.90","0.97","0.93"," 2.71","11.33","10.00"
"816",2006,"RJ","Deputado Estadual",70,"8.215.140","PSL","56.582",1,"0.01","0.01","0.90","0.97","0.93"," 2.71","11.33","10.00"
"817",2006,"RJ","Deputado Estadual",70,"8.215.140","PSOL","115.277",1,"0.01","0.01","0.90","0.97","0.93"," 2.71","11.33","10.00"
"818",2006,"RJ","Deputado Estadual",70,"8.215.140","PT","694.833",6,"0.08","0.09","0.90","0.97","0.93"," 2.71","11.33","10.00"
"819",2006,"RJ","Deputado Estadual",70,"8.215.140","PT do B","161.825",1,"0.02","0.01","0.90","0.97","0.93"," 2.71","11.33","10.00"
"820",2006,"RJ","Deputado Estadual",70,"8.215.140","PTB","188.663",1,"0.02","0.01","0.90","0.97","0.93"," 2.71","11.33","10.00"
"821",2006,"RJ","Deputado Estadual",70,"8.215.140","PTC","64.410",1,"0.01","0.01","0.90","0.97","0.93"," 2.71","11.33","10.00"
"822",2006,"RJ","Deputado Estadual",70,"8.215.140","PV","124.093",1,"0.02","0.01","0.90","0.97","0.93"," 2.71","11.33","10.00"
"823",2006,"RN","Deputado Estadual",24,"1.648.411","PDT","101.042",2,"0.06","0.08","0.86","0.94","0.92"," 4.98"," 9.07"," 7.38"
"824",2006,"RN","Deputado Estadual",24,"1.648.411","PFL","188.064",3,"0.11","0.12","0.86","0.94","0.92"," 4.98"," 9.07"," 7.38"
"825",2006,"RN","Deputado Estadual",24,"1.648.411","PHS","48.842",1,"0.03","0.04","0.86","0.94","0.92"," 4.98"," 9.07"," 7.38"
"826",2006,"RN","Deputado Estadual",24,"1.648.411","PMDB","276.676",4,"0.17","0.17","0.86","0.94","0.92"," 4.98"," 9.07"," 7.38"
"827",2006,"RN","Deputado Estadual",24,"1.648.411","PMN","245.580",5,"0.15","0.21","0.86","0.94","0.92"," 4.98"," 9.07"," 7.38"
"828",2006,"RN","Deputado Estadual",24,"1.648.411","PPS","36.363",1,"0.02","0.04","0.86","0.94","0.92"," 4.98"," 9.07"," 7.38"
"829",2006,"RN","Deputado Estadual",24,"1.648.411","PSB","291.423",4,"0.18","0.17","0.86","0.94","0.92"," 4.98"," 9.07"," 7.38"
"830",2006,"RN","Deputado Estadual",24,"1.648.411","PSDB","48.022",1,"0.03","0.04","0.86","0.94","0.92"," 4.98"," 9.07"," 7.38"
"831",2006,"RN","Deputado Estadual",24,"1.648.411","PT","67.689",1,"0.04","0.04","0.86","0.94","0.92"," 4.98"," 9.07"," 7.38"
"832",2006,"RN","Deputado Estadual",24,"1.648.411","PV","146.995",2,"0.09","0.08","0.86","0.94","0.92"," 4.98"," 9.07"," 7.38"
"833",2006,"RO","Deputado Estadual",24,"742.926","PFL","16.973",1,"0.02","0.04","0.90","0.96","0.94"," 5.79","13.82"," 9.93"
"834",2006,"RO","Deputado Estadual",24,"742.926","PMDB","100.245",4,"0.13","0.17","0.90","0.96","0.94"," 5.79","13.82"," 9.93"
"835",2006,"RO","Deputado Estadual",24,"742.926","PP","34.010",1,"0.05","0.04","0.90","0.96","0.94"," 5.79","13.82"," 9.93"
"836",2006,"RO","Deputado Estadual",24,"742.926","PPS","65.673",2,"0.09","0.08","0.90","0.96","0.94"," 5.79","13.82"," 9.93"
"837",2006,"RO","Deputado Estadual",24,"742.926","PSB","54.586",2,"0.07","0.08","0.90","0.96","0.94"," 5.79","13.82"," 9.93"
"838",2006,"RO","Deputado Estadual",24,"742.926","PSDB","25.371",1,"0.03","0.04","0.90","0.96","0.94"," 5.79","13.82"," 9.93"
