"","ANO_ELEICAO","UF","SIGLA_PARTIDO","VOT_PART_UF"
"3902",2018,"MT","PP",112498
"3903",2018,"MT","PPL",1491
"3904",2018,"MT","PPS",49562
"3905",2018,"MT","PR",22641
"3906",2018,"MT","PRB",38728
"3907",2018,"MT","PROS",93030
"3908",2018,"MT","PRP",4631
"3909",2018,"MT","PRTB",9122
"3910",2018,"MT","PSB",69376
"3911",2018,"MT","PSC",49239
"3912",2018,"MT","PSD",63018
"3913",2018,"MT","PSDB",70125
"3914",2018,"MT","PSL",211699
"3915",2018,"MT","PSOL",9830
"3916",2018,"MT","PT",87030
"3917",2018,"MT","PTB",80630
"3918",2018,"MT","PTC",2283
"3919",2018,"MT","PV",25042
"3920",2018,"MT","REDE",4975
"3921",2018,"MT","SOLIDARIEDADE",55834
"3922",2018,"PA","AVANTE",29335
"3923",2018,"PA","DC",3538
"3924",2018,"PA","DEM",252536
"3925",2018,"PA","MDB",489142
"3926",2018,"PA","PATRI",43456
"3927",2018,"PA","PC do B",57313
"3928",2018,"PA","PCB",1498
"3929",2018,"PA","PDT",110903
"3930",2018,"PA","PHS",58691
"3931",2018,"PA","PMB",4762
"3932",2018,"PA","PMN",21161
"3933",2018,"PA","PODE",72577
"3934",2018,"PA","PP",77478
"3935",2018,"PA","PPL",8013
"3936",2018,"PA","PPS",89422
"3937",2018,"PA","PR",187946
"3938",2018,"PA","PRB",169113
"3939",2018,"PA","PROS",47451
"3940",2018,"PA","PRP",31780
"3941",2018,"PA","PRTB",5422
"3942",2018,"PA","PSB",139269
"3943",2018,"PA","PSC",100290
"3944",2018,"PA","PSD",418695
"3945",2018,"PA","PSDB",419894
"3946",2018,"PA","PSL",129535
"3947",2018,"PA","PSOL",289837
"3948",2018,"PA","PT",392400
"3949",2018,"PA","PTB",179560
"3950",2018,"PA","PTC",34147
"3951",2018,"PA","PV",14404
"3952",2018,"PA","REDE",12884
"3953",2018,"PA","SOLIDARIEDADE",72531
"3954",2018,"PB","AVANTE",62602
"3955",2018,"PB","DC",684
"3956",2018,"PB","DEM",79020
"3957",2018,"PB","MDB",80741
"3958",2018,"PB","NOVO",12691
"3959",2018,"PB","PATRI",16395
"3960",2018,"PB","PC do B",12977
"3961",2018,"PB","PDT",121881
"3962",2018,"PB","PHS",5445
"3963",2018,"PB","PMN",6714
"3964",2018,"PB","PODE",61725
"3965",2018,"PB","PP",215502
"3966",2018,"PB","PPL",9234
"3967",2018,"PB","PPS",19750
"3968",2018,"PB","PR",112440
"3969",2018,"PB","PRB",126920
"3970",2018,"PB","PROS",15694
"3971",2018,"PB","PRP",5773
"3972",2018,"PB","PRTB",9618
"3973",2018,"PB","PSB",188205
"3974",2018,"PB","PSC",93875
"3975",2018,"PB","PSD",11147
"3976",2018,"PB","PSDB",250377
"3977",2018,"PB","PSL",156757
"3978",2018,"PB","PSOL",8259
"3979",2018,"PB","PT",128619
"3980",2018,"PB","PTB",91368
"3981",2018,"PB","PTC",2426
"3982",2018,"PB","PV",20524
"3983",2018,"PB","REDE",27413
"3984",2018,"PB","SOLIDARIEDADE",45138
"3985",2018,"PE","AVANTE",43263
"3986",2018,"PE","DC",18496
"3987",2018,"PE","DEM",168674
"3988",2018,"PE","MDB",99972
"3989",2018,"PE","NOVO",46240
"3990",2018,"PE","PATRI",269280
"3991",2018,"PE","PC do B",64807
"3992",2018,"PE","PCB",15743
"3993",2018,"PE","PCO",298
"3994",2018,"PE","PDT",186357
"3995",2018,"PE","PHS",80072
"3996",2018,"PE","PMN",15855
"3997",2018,"PE","PODE",81879
"3998",2018,"PE","PP",284194
"3999",2018,"PE","PPL",9178
"4000",2018,"PE","PPS",140016
"4001",2018,"PE","PR",179415
"4002",2018,"PE","PRB",184885
"4003",2018,"PE","PROS",75957
"4004",2018,"PE","PRP",79418
"4005",2018,"PE","PRTB",24165
"4006",2018,"PE","PSB",935545
"4007",2018,"PE","PSC",203324
"4008",2018,"PE","PSD",123033
"4009",2018,"PE","PSDB",46141
"4010",2018,"PE","PSL",204425
"4011",2018,"PE","PSOL",78507
"4012",2018,"PE","PSTU",2364
"4013",2018,"PE","PT",414210
"4014",2018,"PE","PTB",70747
"4015",2018,"PE","PTC",2329
"4016",2018,"PE","PV",15502
"4017",2018,"PE","REDE",20165
"4018",2018,"PE","SOLIDARIEDADE",151095
"4019",2018,"PI","AVANTE",26307
"4020",2018,"PI","DC",2250
"4021",2018,"PI","DEM",49236
"4022",2018,"PI","MDB",102730
"4023",2018,"PI","PATRI",6340
"4024",2018,"PI","PC do B",10858
"4025",2018,"PI","PCB",3546
"4026",2018,"PI","PDT",135919
"4027",2018,"PI","PHS",41581
"4028",2018,"PI","PMN",7567
"4029",2018,"PI","PODE",10185
"4030",2018,"PI","PP",264496
"4031",2018,"PI","PPL",1148
"4032",2018,"PI","PPS",10391
"4033",2018,"PI","PR",137619
"4034",2018,"PI","PRB",62180
"4035",2018,"PI","PROS",20578
"4036",2018,"PI","PRP",32821
"4037",2018,"PI","PRTB",15526
"4038",2018,"PI","PSB",80503
"4039",2018,"PI","PSC",7521
"4040",2018,"PI","PSD",112879
"4041",2018,"PI","PSDB",17206
"4042",2018,"PI","PSL",33581
"4043",2018,"PI","PSOL",8765
"4044",2018,"PI","PSTU",1244
"4045",2018,"PI","PT",395128
"4046",2018,"PI","PTB",74328
"4047",2018,"PI","PTC",74752
"4048",2018,"PI","PV",13865
"4049",2018,"PI","REDE",5952
"4050",2018,"PI","SOLIDARIEDADE",28330
"4051",2018,"PR","AVANTE",34620
"4052",2018,"PR","DC",5162
"4053",2018,"PR","DEM",144392
"4054",2018,"PR","MDB",307598
"4055",2018,"PR","NOVO",145637
"4056",2018,"PR","PATRI",7882
"4057",2018,"PR","PC do B",17389
"4058",2018,"PR","PCB",1566
"4059",2018,"PR","PCO",432
"4060",2018,"PR","PDT",216186
"4061",2018,"PR","PHS",85967
"4062",2018,"PR","PMB",2220
"4063",2018,"PR","PMN",38549
"4064",2018,"PR","PODE",183485
"4065",2018,"PR","PP",351575
"4066",2018,"PR","PPL",63165
"4067",2018,"PR","PPS",92685
"4068",2018,"PR","PR",301458
"4069",2018,"PR","PRB",282068
"4070",2018,"PR","PROS",172093
"4071",2018,"PR","PRP",8135
"4072",2018,"PR","PRTB",36642
"4073",2018,"PR","PSB",306505
"4074",2018,"PR","PSC",196590
"4075",2018,"PR","PSD",937446
"4076",2018,"PR","PSDB",210785
"4077",2018,"PR","PSL",586579
"4078",2018,"PR","PSOL",34096
"4079",2018,"PR","PT",502046
"4080",2018,"PR","PTB",100586
"4081",2018,"PR","PTC",9465
"4082",2018,"PR","PV",275223
"4083",2018,"PR","REDE",21578
"4084",2018,"PR","SOLIDARIEDADE",68398
"4085",2018,"RJ","AVANTE",132759
"4086",2018,"RJ","DC",148313
"4087",2018,"RJ","DEM",520033
"4088",2018,"RJ","MDB",451910
"4089",2018,"RJ","NOVO",201281
"4090",2018,"RJ","PATRI",73877
"4091",2018,"RJ","PC do B",89396
"4092",2018,"RJ","PCB",4693
"4093",2018,"RJ","PCO",780
"4094",2018,"RJ","PDT",237486
"4095",2018,"RJ","PHS",139312
"4096",2018,"RJ","PMB",76311
"4097",2018,"RJ","PMN",16548
"4098",2018,"RJ","PODE",75471
"4099",2018,"RJ","PP",264188
"4100",2018,"RJ","PPL",16050
"4101",2018,"RJ","PPS",94281
"4102",2018,"RJ","PR",269089
"4103",2018,"RJ","PRB",405693
"4104",2018,"RJ","PROS",90586
"4105",2018,"RJ","PRP",176421
"4106",2018,"RJ","PRTB",105736
"4107",2018,"RJ","PSB",287250
"4108",2018,"RJ","PSC",205907
"4109",2018,"RJ","PSD",539964
"4110",2018,"RJ","PSDB",135133
"4111",2018,"RJ","PSL",1728745
"4112",2018,"RJ","PSOL",644641
"4113",2018,"RJ","PSTU",3034
"4114",2018,"RJ","PT",349380
"4115",2018,"RJ","PTB",74038
"4116",2018,"RJ","PTC",56296
"4117",2018,"RJ","PV",22508
"4118",2018,"RJ","REDE",83123
"4119",2018,"RJ","SOLIDARIEDADE",164945
"4120",2018,"RN","AVANTE",56121
"4121",2018,"RN","DC",8260
"4122",2018,"RN","DEM",69300
"4123",2018,"RN","MDB",99072
"4124",2018,"RN","NOVO",25450
"4125",2018,"RN","PATRI",15857
"4126",2018,"RN","PC do B",28210
"4127",2018,"RN","PCO",115
"4128",2018,"RN","PDT",36218
"4129",2018,"RN","PHS",18708
"4130",2018,"RN","PMB",27399
"4131",2018,"RN","PMN",2707
"4132",2018,"RN","PODE",27476
"4133",2018,"RN","PP",86183
"4134",2018,"RN","PPL",7019
"4135",2018,"RN","PPS",7743
"4136",2018,"RN","PR",97261
"4137",2018,"RN","PRB",45914
"4138",2018,"RN","PROS",61433
"4139",2018,"RN","PRP",5241
"4140",2018,"RN","PRTB",2802
"4141",2018,"RN","PSB",84907
"4142",2018,"RN","PSC",16800
"4143",2018,"RN","PSD",77997
"4144",2018,"RN","PSDB",72080
"4145",2018,"RN","PSL",89375
"4146",2018,"RN","PSOL",16854
"4147",2018,"RN","PSTU",1556
"4148",2018,"RN","PT",263083
"4149",2018,"RN","PTB",12356
"4150",2018,"RN","PTC",129292
"4151",2018,"RN","PV",16187
"4152",2018,"RN","REDE",10424
"4153",2018,"RN","SOLIDARIEDADE",106817
"4154",2018,"RO","DC",304
"4155",2018,"RO","DEM",49208
"4156",2018,"RO","MDB",79222
"4157",2018,"RO","NOVO",5473
"4158",2018,"RO","PATRI",8533
"4159",2018,"RO","PC do B",843
"4160",2018,"RO","PDT",57930
"4161",2018,"RO","PHS",6019
"4162",2018,"RO","PMB",163
"4163",2018,"RO","PMN",27721
"4164",2018,"RO","PODE",72573
"4165",2018,"RO","PP",70215
"4166",2018,"RO","PPS",3418
"4167",2018,"RO","PR",32272
"4168",2018,"RO","PRB",27435
"4169",2018,"RO","PROS",22477
"4170",2018,"RO","PRP",1564
"4171",2018,"RO","PRTB",558
"4172",2018,"RO","PSB",32822
"4173",2018,"RO","PSC",20921
"4174",2018,"RO","PSD",45186
"4175",2018,"RO","PSDB",41258
"4176",2018,"RO","PSL",92616
"4177",2018,"RO","PSOL",1340
"4178",2018,"RO","PSTU",456
"4179",2018,"RO","PT",39819
"4180",2018,"RO","PTB",23823
"4181",2018,"RO","PTC",2362
"4182",2018,"RO","PV",14567
"4183",2018,"RO","REDE",8464
"4184",2018,"RO","SOLIDARIEDADE",29275
"4185",2018,"RR","AVANTE",1978
"4186",2018,"RR","DC",662
"4187",2018,"RR","DEM",12285
"4188",2018,"RR","MDB",16462
"4189",2018,"RR","PATRI",12628
"4190",2018,"RR","PC do B",5288
"4191",2018,"RR","PCB",738
"4192",2018,"RR","PDT",1553
"4193",2018,"RR","PHS",9391
"4194",2018,"RR","PMB",2157
"4195",2018,"RR","PODE",7372
"4196",2018,"RR","PP",15107
"4197",2018,"RR","PPL",2467
"4198",2018,"RR","PPS",6871
"4199",2018,"RR","PR",20438
"4200",2018,"RR","PRB",24994
"4201",2018,"RR","PROS",4239
"4202",2018,"RR","PRP",2627
"4203",2018,"RR","PRTB",7048
"4204",2018,"RR","PSB",528
"4205",2018,"RR","PSC",4439
"4206",2018,"RR","PSD",17604
"4207",2018,"RR","PSDB",16781
"4208",2018,"RR","PSL",23604
"4209",2018,"RR","PSOL",479
"4210",2018,"RR","PSTU",149
"4211",2018,"RR","PT",2036
"4212",2018,"RR","PTB",6291
"4213",2018,"RR","PTC",4468
"4214",2018,"RR","PV",6677
"4215",2018,"RR","REDE",11601
"4216",2018,"RR","SOLIDARIEDADE",24326
"4217",2018,"RS","AVANTE",29031
"4218",2018,"RS","DC",3539
"4219",2018,"RS","DEM",222535
"4220",2018,"RS","MDB",681112
"4221",2018,"RS","NOVO",437390
"4222",2018,"RS","PATRI",18746
"4223",2018,"RS","PC do B",81615
"4224",2018,"RS","PCB",2116
"4225",2018,"RS","PCO",320
"4226",2018,"RS","PDT",454021
"4227",2018,"RS","PHS",12202
"4228",2018,"RS","PMB",4611
"4229",2018,"RS","PMN",9635
"4230",2018,"RS","PODE",30458
"4231",2018,"RS","PP",562916
"4232",2018,"RS","PPL",29221
"4233",2018,"RS","PPS",126453
"4234",2018,"RS","PR",195295
"4235",2018,"RS","PRB",148141
"4236",2018,"RS","PROS",32367
"4237",2018,"RS","PRP",8323
"4238",2018,"RS","PSB",374168
"4239",2018,"RS","PSC",22471
"4240",2018,"RS","PSD",180667
"4241",2018,"RS","PSDB",299938
"4242",2018,"RS","PSL",437670
"4243",2018,"RS","PSOL",183845
"4244",2018,"RS","PSTU",3001
"4245",2018,"RS","PT",793819
"4246",2018,"RS","PTB",316385
"4247",2018,"RS","PTC",4033
"4248",2018,"RS","PV",58388
"4249",2018,"RS","REDE",57661
"4250",2018,"RS","SOLIDARIEDADE",39959
"4251",2018,"SC","AVANTE",4935
"4252",2018,"SC","DC",3607
"4253",2018,"SC","DEM",29365
"4254",2018,"SC","MDB",553953
"4255",2018,"SC","NOVO",187440
"4256",2018,"SC","PATRI",21826
"4257",2018,"SC","PC do B",24019
"4258",2018,"SC","PCB",3020
"4259",2018,"SC","PCO",173
"4260",2018,"SC","PDT",36577
"4261",2018,"SC","PHS",1580
"4262",2018,"SC","PMN",6623
"4263",2018,"SC","PODE",8577
"4264",2018,"SC","PP",288537
"4265",2018,"SC","PPL",7447
"4266",2018,"SC","PPS",93752
"4267",2018,"SC","PR",69382
"4268",2018,"SC","PRB",188145
"4269",2018,"SC","PROS",17372
"4270",2018,"SC","PRP",22762
"4271",2018,"SC","PRTB",1012
"4272",2018,"SC","PSB",156127
"4273",2018,"SC","PSC",39161
"4274",2018,"SC","PSD",295377
"4275",2018,"SC","PSDB",301400
"4276",2018,"SC","PSL",769926
"4277",2018,"SC","PSOL",68051
"4278",2018,"SC","PSTU",2943
"4279",2018,"SC","PT",347657
"4280",2018,"SC","PTB",11593
"4281",2018,"SC","PTC",7690
"4282",2018,"SC","PV",4791
"4283",2018,"SC","REDE",9956
"4284",2018,"SC","SOLIDARIEDADE",35667
"4285",2018,"SE","AVANTE",5350
"4286",2018,"SE","DC",1759
"4287",2018,"SE","DEM",4041
"4288",2018,"SE","MDB",88249
"4289",2018,"SE","NOVO",6432
"4290",2018,"SE","PATRI",54285
"4291",2018,"SE","PC do B",10857
"4292",2018,"SE","PCB",544
"4293",2018,"SE","PDT",43130
"4294",2018,"SE","PHS",2638
"4295",2018,"SE","PMN",5732
"4296",2018,"SE","PODE",13841
"4297",2018,"SE","PP",71254
"4298",2018,"SE","PPL",2619
"4299",2018,"SE","PPS",5008
"4300",2018,"SE","PR",73441
"4301",2018,"SE","PRB",42599
"4302",2018,"SE","PROS",3233
"4303",2018,"SE","PRP",1824
"4304",2018,"SE","PRTB",1804
"4305",2018,"SE","PSB",48502
"4306",2018,"SE","PSC",89898
"4307",2018,"SE","PSD",107523
"4308",2018,"SE","PSDB",13135
"4309",2018,"SE","PSL",55101
"4310",2018,"SE","PSOL",21646
"4311",2018,"SE","PSTU",1252
"4312",2018,"SE","PT",135028
"4313",2018,"SE","PTB",10286
"4314",2018,"SE","PTC",17423
"4315",2018,"SE","PV",12659
"4316",2018,"SE","REDE",37721
"4317",2018,"SE","SOLIDARIEDADE",65342
"4318",2018,"SP","AVANTE",143423
"4319",2018,"SP","DC",29644
"4320",2018,"SP","DEM",1089549
"4321",2018,"SP","MDB",530881
"4322",2018,"SP","NOVO",899904
"4323",2018,"SP","PATRI",231488
"4324",2018,"SP","PC do B",89286
"4325",2018,"SP","PCB",7486
"4326",2018,"SP","PCO",2883
"4327",2018,"SP","PDT",493769
"4328",2018,"SP","PHS",48899
"4329",2018,"SP","PMB",18366
"4330",2018,"SP","PMN",38464
"4331",2018,"SP","PODE",695983
"4332",2018,"SP","PP",639122
"4333",2018,"SP","PPL",55628
"4334",2018,"SP","PPS",370482
"4335",2018,"SP","PR",1734561
"4336",2018,"SP","PRB",1595387
"4337",2018,"SP","PROS",204880
"4338",2018,"SP","PRP",132021
"4339",2018,"SP","PRTB",85019
"4340",2018,"SP","PSB",1100842
"4341",2018,"SP","PSC",112504
"4342",2018,"SP","PSD",679597
"4343",2018,"SP","PSDB",1730273
"4344",2018,"SP","PSL",4449272
"4345",2018,"SP","PSOL",915303
"4346",2018,"SP","PSTU",11682
"4347",2018,"SP","PT",2078365
"4348",2018,"SP","PTB",200514
"4349",2018,"SP","PTC",15404
"4350",2018,"SP","PV",415072
"4351",2018,"SP","REDE",189076
"4352",2018,"SP","SOLIDARIEDADE",263444
"4353",2018,"TO","AVANTE",2132
"4354",2018,"TO","DC",3231
"4355",2018,"TO","DEM",99394
"4356",2018,"TO","MDB",44922
"4357",2018,"TO","PATRI",2714
"4358",2018,"TO","PC do B",5199
"4359",2018,"TO","PDT",5473
"4360",2018,"TO","PHS",15711
"4361",2018,"TO","PMB",880
"4362",2018,"TO","PMN",4818
"4363",2018,"TO","PODE",614
"4364",2018,"TO","PP",44114
"4365",2018,"TO","PPL",1733
"4366",2018,"TO","PPS",4759
"4367",2018,"TO","PR",53547
"4368",2018,"TO","PRB",9930
"4369",2018,"TO","PROS",32607
"4370",2018,"TO","PRP",2122
"4371",2018,"TO","PRTB",20893
"4372",2018,"TO","PSB",28801
"4373",2018,"TO","PSC",60399
"4374",2018,"TO","PSD",18897
"4375",2018,"TO","PSDB",39651
"4376",2018,"TO","PSL",30513
"4377",2018,"TO","PSOL",3711
"4378",2018,"TO","PT",44301
"4379",2018,"TO","PTB",561
"4380",2018,"TO","PTC",1333
"4381",2018,"TO","PV",7887
"4382",2018,"TO","REDE",949
"4383",2018,"TO","SOLIDARIEDADE",125672
